id,X,state,date,mean,ML,Low_90,High_90,Low_50,High_50,sd,pendiente,sma_7,sma_14
2976,251502,26022,27/04/2020,1.21280882,1.181863411,0.544900297,1.874072869,0.998264443,1.449648429,0.451383987,-0.002014606,1.218989155,1.225662977
2977,251503,26022,28/04/2020,1.212799982,1.181349517,0.534218714,1.861506323,1.002362502,1.461103279,0.458740778,-0.001407659,1.217581496,1.223663052
2978,251504,26022,29/04/2020,1.208259797,1.177064922,0.563070797,1.93227415,0.894620825,1.352689877,0.458069051,-0.001679956,1.21590154,1.221805418
2979,251505,26022,30/04/2020,1.202700342,1.180739954,0.461516733,1.89049432,0.879189015,1.336861228,0.457672213,-0.002203596,1.213697944,1.219925687
2980,251506,26022,01/05/2020,1.198999786,1.175548372,0.519392283,1.892485361,1.00541873,1.468378041,0.462959311,-0.002372254,1.21132569,1.217865621
2981,251507,26022,02/05/2020,1.199066469,1.167250788,0.535276625,1.928080823,1.012129758,1.473578004,0.461448246,-0.002534602,1.208791087,1.215800689
2982,251508,26022,03/05/2020,1.198699881,1.174016481,0.497127435,1.899144612,0.910902209,1.367070178,0.456167969,-0.002073964,1.206717123,1.213860442
2983,251509,26022,04/05/2020,1.199086864,1.177653373,0.573101784,1.964923138,0.904028103,1.351844177,0.447816074,-0.00195497,1.204762154,1.211875654
2984,251510,26022,05/05/2020,1.195960316,1.176360274,0.465387727,1.874869708,0.905688367,1.355863727,0.45017536,-0.001960279,1.202801874,1.210191685
2985,251511,26022,06/05/2020,1.194007961,1.173283904,0.510719524,1.902757806,0.911999107,1.364212135,0.452213028,-0.002405667,1.200396208,1.208148874
2986,251512,26022,07/05/2020,1.190646486,1.178528086,0.471471715,1.882358149,0.933282742,1.378477657,0.445194915,-0.002035977,1.198360231,1.206029087
2987,251513,26022,08/05/2020,1.194891462,1.173416035,0.544151026,1.931254043,0.92977172,1.385309828,0.455538108,-0.001721979,1.196638252,1.203981971
2988,251514,26022,09/05/2020,1.195830176,1.164648838,0.573909443,1.982916543,0.969744711,1.424305974,0.454561264,-0.000586903,1.196051349,1.202421218
2989,251515,26022,10/05/2020,1.194981569,1.163185603,0.417238571,1.819357234,0.826281309,1.290276255,0.463994947,-0.000462328,1.195589021,1.201153072
2990,251516,26022,11/05/2020,1.194690505,1.165348808,0.459857637,1.869679512,0.899102969,1.346044882,0.446941913,-0.000531187,1.195057833,1.199909994
2991,251517,26022,12/05/2020,1.191708711,1.162514657,0.520947754,1.861349703,0.860359918,1.307064219,0.446704301,-0.000628051,1.194429782,1.198615828
2992,251518,26022,13/05/2020,1.187855542,1.161480221,0.502122527,1.829077193,0.860094704,1.303623315,0.443528611,-0.000607372,1.19382241,1.197109309
2993,251519,26022,14/05/2020,1.18395221,1.156394099,0.571372268,1.899818669,0.905363836,1.350689398,0.445325562,-0.000878917,1.192943493,1.195651862
2994,251520,26022,15/05/2020,1.184956712,1.163798395,0.434103367,1.795593849,0.891543116,1.336894621,0.445351505,-0.000956325,1.191987168,1.19431271
2995,251521,26022,16/05/2020,1.180965452,1.158611068,0.613318491,1.943785377,0.892531802,1.329783942,0.43725214,-0.00141925,1.190567918,1.193309633
2996,251522,26022,17/05/2020,1.181634864,1.164355602,0.577316749,1.91774424,0.927359641,1.358725306,0.431365666,-0.002123532,1.188444386,1.192016703
2997,251523,26022,18/05/2020,1.180568888,1.162995142,0.597762595,1.899718008,0.922061232,1.352369609,0.430308377,-0.001906672,1.186537714,1.190797774
2998,251524,26022,19/05/2020,1.178228539,1.158830073,0.525466156,1.834837338,0.888636864,1.320029434,0.43139257,-0.002017374,1.18452034,1.189475061
2999,251525,26022,20/05/2020,1.175879565,1.156648693,0.561029861,1.862429648,0.966358597,1.384542148,0.418183551,-0.001925739,1.182594601,1.188208506
3000,251526,26022,21/05/2020,1.172454414,1.157921547,0.479009579,1.791459747,0.938714708,1.358087173,0.419372465,-0.001710854,1.180883747,1.18691362
3001,251527,26022,22/05/2020,1.172922162,1.157304216,0.48235719,1.820010454,0.952875523,1.373882887,0.421007363,-0.001642542,1.179241205,1.185614186
3002,251528,26022,23/05/2020,1.170451759,1.156150225,0.452793165,1.776039295,0.886525448,1.305171525,0.418646077,-0.001719221,1.177521983,1.184044951
3003,251529,26022,24/05/2020,1.167192438,1.152178379,0.515048391,1.806820736,0.904632062,1.315729659,0.411097598,-0.001501956,1.176020027,1.182232207
3004,251530,26022,25/05/2020,1.163386219,1.151585933,0.577042451,1.866840941,0.880533463,1.29710753,0.416574067,-0.002063204,1.173956824,1.180247269
3005,251531,26022,26/05/2020,1.164576479,1.150533772,0.596301141,1.853049113,0.880616851,1.283169495,0.402552644,-0.002454667,1.171502157,1.178011248
3006,251532,26022,27/05/2020,1.163350175,1.148491637,0.616867255,1.862032891,0.889475293,1.282822691,0.393347398,-0.001950294,1.169551862,1.176073232
3007,251533,26022,28/05/2020,1.16123756,1.156038076,0.613614948,1.829071433,0.880174622,1.284000891,0.403826269,-0.001789913,1.167761949,1.174322848
3008,251534,26022,29/05/2020,1.161106057,1.146073551,0.633884456,1.891512573,0.888197379,1.27979843,0.391601051,-0.001602408,1.166159542,1.172700373
3009,251535,26022,30/05/2020,1.156730988,1.139025721,0.583432276,1.848518338,0.885817374,1.285406808,0.399589433,-0.001688015,1.164471527,1.170996755
3010,251536,26022,31/05/2020,1.153504299,1.137203697,0.650504448,1.88038858,0.92000639,1.313150403,0.393144012,-0.00196011,1.162511416,1.169265722
3011,251537,26022,01/06/2020,1.153437954,1.140114058,0.614005685,1.833083995,0.915243979,1.310754368,0.39551039,-0.001955448,1.160555968,1.167256396
3012,251538,26022,02/06/2020,1.156691523,1.142587682,0.559498341,1.76836122,0.918783637,1.30307277,0.384289132,-0.001421181,1.159134787,1.165318472
3013,251539,26022,03/06/2020,1.157294449,1.137116836,0.474461528,1.670579001,0.872203566,1.259282546,0.387078979,-0.001126422,1.158008365,1.163780114
3014,251540,26022,04/06/2020,1.156656718,1.142429733,0.62083138,1.819941259,0.913808535,1.300195212,0.386386676,-0.000865104,1.157143261,1.162452605
3015,251541,26022,05/06/2020,1.155311589,1.136588191,0.523853976,1.720489112,0.907964741,1.285872487,0.377907746,-0.000654406,1.156488855,1.161324199
3016,251542,26022,06/06/2020,1.147809863,1.135878215,0.484662629,1.695792417,0.914724161,1.293984191,0.37926003,-0.000827781,1.155661074,1.1600663
3017,251543,26022,07/06/2020,1.145895455,1.13119755,0.548082232,1.777026071,0.913488101,1.301535679,0.388047578,-0.001274446,1.154386628,1.158449022
3018,251544,26022,08/06/2020,1.144893892,1.129934797,0.496975297,1.688747279,0.880965338,1.262394123,0.381428785,-0.001086978,1.15329965,1.156927809
3019,251545,26022,09/06/2020,1.142381021,1.127345724,0.643491817,1.829191823,0.881681389,1.261681606,0.380000217,-0.00122058,1.15207907,1.155606929
3020,251546,26022,10/06/2020,1.140018446,1.122118104,0.627726968,1.793955209,0.897817506,1.264507206,0.3666897,-0.002044357,1.150034712,1.154021539
3021,251547,26022,11/06/2020,1.139490005,1.12094686,0.54089941,1.689163062,0.884587293,1.259924377,0.375337085,-0.002468,1.147566712,1.152354987
3022,251548,26022,12/06/2020,1.136462334,1.115489221,0.543882542,1.694010863,0.923839606,1.289499865,0.365660259,-0.002452388,1.145114324,1.15080159
3023,251549,26022,13/06/2020,1.135588929,1.117561793,0.525162303,1.704225119,0.909983374,1.292350758,0.382367384,-0.002692751,1.142421574,1.149041324
3024,251550,26022,14/06/2020,1.128566791,1.121132501,0.525828565,1.682252538,0.875335779,1.258233392,0.382897613,-0.001745848,1.140675726,1.147531177
3025,251551,26022,15/06/2020,1.126481743,1.121327633,0.470470636,1.645665749,0.912449277,1.300022644,0.387573367,-0.002475523,1.138200203,1.145749926
3026,251552,26022,16/06/2020,1.127571739,1.118933614,0.517778546,1.713225063,0.898226959,1.27318454,0.374957581,-0.002630307,1.135569896,1.143824483
3027,251553,26022,17/06/2020,1.123045135,1.113717162,0.47611975,1.672473361,0.918044605,1.304897106,0.386852501,-0.002115612,1.133454284,1.141744498
3028,251554,26022,18/06/2020,1.127766479,1.131625746,0.508475874,1.701305164,0.930864864,1.313179866,0.382315002,-0.002424759,1.131029525,1.139298119
3029,251555,26022,19/06/2020,1.127461034,1.127095831,0.484595733,1.676709744,0.915955868,1.302962043,0.387006175,-0.001674789,1.129354736,1.13723453
3030,251556,26022,20/06/2020,1.128878362,1.130511083,0.581535282,1.746369437,0.963624813,1.356311144,0.392686331,-0.0012859,1.128068836,1.135245205
3031,251557,26022,21/06/2020,1.126434885,1.134406717,0.544756122,1.701217474,0.879068489,1.266716998,0.387648509,-0.000958652,1.127110183,1.133892955
3032,251558,26022,22/06/2020,1.12640283,1.129973617,0.598321407,1.718326615,0.879293924,1.263793089,0.384499164,-0.000304558,1.126805625,1.132502914
3033,251559,26022,23/06/2020,1.127019224,1.125929512,0.616216787,1.758589622,0.922175267,1.298156293,0.375981026,-1.13E-05,1.126794352,1.131182124
3034,251560,26022,24/06/2020,1.128429865,1.120305607,0.622152951,1.720412618,0.904272928,1.28867863,0.384405702,-7.89E-05,1.126715421,1.130084853
3035,251561,26022,25/06/2020,1.129401276,1.120964235,0.562007967,1.702565489,0.879028632,1.25042952,0.371400888,0.000769247,1.127484668,1.129257097
3036,251562,26022,26/06/2020,1.127207912,1.124007265,0.595171809,1.732565261,0.89748057,1.272900107,0.375419537,0.000233542,1.127718211,1.128536473
3037,251563,26022,27/06/2020,1.128909164,1.118298659,0.601594858,1.750110754,0.899077612,1.276711116,0.377633504,-3.62E-05,1.127682051,1.127875443
3038,251564,26022,28/06/2020,1.129659996,1.118434633,0.570975649,1.726840717,0.943041006,1.329956595,0.386915589,4.40E-06,1.127686451,1.127398317
3039,251565,26022,29/06/2020,1.128958429,1.119685248,0.550577054,1.731255249,0.912614678,1.304588719,0.391974041,0.00046073,1.128147181,1.127476403
3040,251566,26022,30/06/2020,1.126477901,1.112504104,0.556083226,1.710773789,0.909298382,1.299021235,0.389722853,0.000365086,1.128512267,1.127653309
3041,251567,26022,01/07/2020,1.124463216,1.10990919,0.51428757,1.666495697,0.9683605,1.344503125,0.376142626,-7.73E-05,1.128434935,1.127575178
3042,251568,26022,02/07/2020,1.120087263,1.11061963,0.56762172,1.733959501,0.877565566,1.257584398,0.380018832,-0.000566664,1.127868271,1.12767647
3043,251569,26022,03/07/2020,1.118160771,1.108918477,0.4721021,1.628817216,0.843037275,1.216590327,0.373553052,-0.001330573,1.126537697,1.127127954
3044,251570,26022,04/07/2020,1.116323777,1.112445144,0.540032524,1.681177742,0.911824693,1.28672151,0.374896817,-0.001292449,1.125245249,1.12646365
3045,251571,26022,05/07/2020,1.114885766,1.111501041,0.56686113,1.741053268,0.895159629,1.265080367,0.369920739,-0.001797912,1.123447336,1.125566894
3046,251572,26022,06/07/2020,1.114347897,1.114282915,0.500836251,1.65616114,0.895591395,1.280076147,0.384484753,-0.002110604,1.121336732,1.124741956
3047,251573,26022,07/07/2020,1.112933504,1.115986109,0.497864776,1.629267924,0.839844318,1.227006957,0.387162639,-0.002087219,1.119249513,1.12388089
3048,251574,26022,08/07/2020,1.10800179,1.108273664,0.51222864,1.674460718,0.963897225,1.342739905,0.37884268,-0.001934914,1.117314599,1.122874767
3049,251575,26022,09/07/2020,1.105717287,1.110492129,0.466158032,1.661929265,0.888221593,1.26298186,0.374760266,-0.002351632,1.114962967,1.121415619
3050,251576,26022,10/07/2020,1.105608921,1.107996087,0.566100202,1.727605875,0.892503535,1.265360862,0.372857328,-0.002052854,1.112910113,1.119723905
3051,251577,26022,11/07/2020,1.104121355,1.107214934,0.516433245,1.650141613,0.933042339,1.303868385,0.370826046,-0.001793121,1.111116992,1.11818112
3052,251578,26022,12/07/2020,1.107597223,1.108950238,0.561555915,1.715609995,0.933126255,1.307227895,0.374101641,-0.001743203,1.109373788,1.116410562
3053,251579,26022,13/07/2020,1.111009472,1.10963406,0.535851727,1.686700088,0.900741123,1.280117934,0.379376811,-0.00104122,1.108332568,1.11483465
3054,251580,26022,14/07/2020,1.109819434,1.106618236,0.498926517,1.68131215,0.930852299,1.313317764,0.382465464,-0.000476918,1.10785565,1.113552582
3055,251581,26022,15/07/2020,1.102673582,1.106360477,0.54322382,1.709881137,0.937792931,1.314172855,0.376379924,-0.000444867,1.107410783,1.112362691
3056,251582,26022,16/07/2020,1.103161843,1.09888257,0.50514155,1.657694923,0.955378352,1.344641249,0.389262896,-0.000761173,1.106649611,1.110806289
3057,251583,26022,17/07/2020,1.100292647,1.101484712,0.454568463,1.627453308,0.928813225,1.304029405,0.37521618,-0.000365063,1.106284547,1.10959733
3058,251584,26022,18/07/2020,1.096098845,1.097733481,0.466594318,1.629815069,0.906179248,1.27263032,0.366451072,-0.000759468,1.10552508,1.108321036
3059,251585,26022,19/07/2020,1.096951529,1.102618389,0.51607981,1.642437432,0.912253359,1.287049294,0.374795935,-0.001146073,1.104379007,1.106876398
3060,251586,26022,20/07/2020,1.096846828,1.101801788,0.528576581,1.642765333,0.899992953,1.270258644,0.370265691,-0.001520813,1.102858193,1.105595381
3061,251587,26022,21/07/2020,1.094672467,1.105691912,0.571809681,1.719023856,0.94454375,1.321549896,0.377006146,-0.002023235,1.100834958,1.104345304
3062,251588,26022,22/07/2020,1.096445023,1.096795999,0.534754032,1.673193447,0.950971248,1.327211047,0.376239798,-0.002163852,1.098671106,1.103040945
3063,251589,26022,23/07/2020,1.096854694,1.101722459,0.48097476,1.629517284,0.939425714,1.32301008,0.383584366,-0.000889794,1.097781312,1.102215461
3064,251590,26022,24/07/2020,1.094604605,1.099870394,0.583282005,1.754142587,0.844911913,1.230537906,0.385625993,-0.000901021,1.096880291,1.101582419
3065,251591,26022,25/07/2020,1.094169724,1.098513393,0.519381765,1.648689858,0.869974341,1.263372782,0.393398441,-0.000812577,1.096067713,1.100796396
3066,251592,26022,26/07/2020,1.096191802,1.099271955,0.531628574,1.674277636,0.906868922,1.290483672,0.38361475,-0.000275589,1.095792124,1.100085566
3067,251593,26022,27/07/2020,1.100665999,1.099936638,0.591680334,1.749629435,0.909482793,1.295028446,0.385545653,-0.000108532,1.095683592,1.099270893
3068,251594,26022,28/07/2020,1.101434727,1.09810451,0.563020075,1.762997541,0.893722314,1.282731387,0.389009073,0.000545596,1.096229188,1.098532073
3069,251595,26022,29/07/2020,1.10297616,1.100676893,0.513150483,1.699836793,0.88243134,1.27170972,0.389278381,0.000966037,1.097195225,1.097933166
3070,251596,26022,30/07/2020,1.100264894,1.095092895,0.520621402,1.710857653,0.931222223,1.321982391,0.390760168,0.00093302,1.098128245,1.097954778
3071,251597,26022,31/07/2020,1.102455402,1.09627293,0.511107933,1.685036715,0.873770908,1.266782562,0.393011654,0.000487171,1.098615416,1.097747853
3072,251598,26022,01/08/2020,1.10297432,1.09291962,0.534057998,1.729056427,0.878430161,1.267941606,0.389511444,0.001121542,1.099736958,1.097902336
3073,251599,26022,02/08/2020,1.097758498,1.092322434,0.53390423,1.71652136,0.837334152,1.227709339,0.390375187,0.0012578,1.100994758,1.098393441
3074,251600,26022,03/08/2020,1.095658696,1.090025509,0.533293172,1.714455741,0.876945996,1.262326979,0.385380982,0.000223814,1.101218572,1.098451082
3075,251601,26022,04/08/2020,1.093377491,1.081509529,0.544998933,1.770177392,0.897599155,1.277509774,0.379910619,-0.000715329,1.100503243,1.098366215
3076,251602,26022,05/08/2020,1.089247115,1.08398855,0.520310745,1.768707883,0.937584094,1.309870844,0.37228675,-0.001151034,1.099352209,1.098273717
3077,251603,26022,06/08/2020,1.093062845,1.092179223,0.485841132,1.755975888,0.923916586,1.306646418,0.382729832,-0.001961292,1.097390916,1.097759581
3078,251604,26022,07/08/2020,1.092617981,1.085993061,0.460487142,1.731960432,0.863776588,1.258243277,0.394466688,-0.001028864,1.096362052,1.097488734
3079,251605,26022,08/08/2020,1.090427817,1.089251848,0.319081083,1.620803857,0.877708789,1.272637302,0.394928513,-0.001405346,1.094956707,1.097346832
3080,251606,26022,09/08/2020,1.08991047,1.091959726,0.500605804,1.77887318,0.884188426,1.27781572,0.393627294,-0.001792358,1.093164349,1.097079553
3081,251607,26022,10/08/2020,1.089224834,1.096712856,0.503590823,1.796496609,0.90462559,1.306305937,0.401680348,-0.001121147,1.092043202,1.096630887
3082,251608,26022,11/08/2020,1.087417323,1.088356551,0.474751698,1.805296472,0.860694911,1.265521516,0.404826605,-0.000919123,1.091124079,1.095813661
3083,251609,26022,12/08/2020,1.085188506,1.095122811,0.481429424,1.788059953,0.86006198,1.266184051,0.406122072,-0.000851453,1.090272626,1.094812418
3084,251610,26022,13/08/2020,1.088100803,1.089944363,0.508324589,1.835090138,0.859578744,1.272633408,0.413054664,-0.000579801,1.089692825,1.093541871
3085,251611,26022,14/08/2020,1.092128803,1.091242794,0.422020789,1.77387516,0.929725076,1.337056527,0.407331451,-0.000708863,1.088983962,1.092673007
3086,251612,26022,15/08/2020,1.090974678,1.089883665,0.3834855,1.735699785,0.850559944,1.260534501,0.409974557,-6.99E-05,1.08891408,1.091935393
3087,251613,26022,16/08/2020,1.092006834,1.099405152,0.349536487,1.737645775,0.858706491,1.265190661,0.406484169,7.81E-05,1.088992203,1.091078276
3088,251614,26022,17/08/2020,1.090541468,1.093283542,0.534288861,1.924651086,0.836226652,1.254638541,0.418411889,0.000299481,1.089291683,1.090667443
3089,251615,26022,18/08/2020,1.089106459,1.099789253,0.552197489,1.941411458,0.859315794,1.285076841,0.425761047,0.000188091,1.089479774,1.090301926
3090,251616,26022,19/08/2020,1.091338029,1.100817645,0.386579862,1.778216942,0.874933877,1.295432055,0.420498178,0.000241305,1.089721079,1.089996853
3091,251617,26022,20/08/2020,1.093425966,1.099115737,0.34999584,1.757716168,0.877483742,1.315531897,0.438048155,0.000878503,1.090599582,1.090146204
3092,251618,26022,21/08/2020,1.095549092,1.097869665,0.393605888,1.812745595,0.884917675,1.319207091,0.434289416,0.000760738,1.09136032,1.090172141
3093,251619,26022,22/08/2020,1.091473204,1.094005187,0.443334437,1.898811354,0.858508815,1.317302647,0.458793832,0.000488613,1.091848932,1.090381506
3094,251620,26022,23/08/2020,1.089699868,1.099149196,0.380081575,1.822879001,0.860194428,1.311599236,0.451404807,7.12E-05,1.09192015,1.090456176
3095,251621,26022,24/08/2020,1.091344802,1.098364466,0.405766768,1.846560097,0.866878929,1.322696628,0.455817699,-0.000329567,1.091590583,1.090441133
3096,251622,26022,25/08/2020,1.092889986,1.103207865,0.424741531,1.890429766,0.843646333,1.299480704,0.455834371,0.000114762,1.091705346,1.09059256
3097,251623,26022,26/08/2020,1.089565039,1.100708318,0.411530558,1.894388921,0.96309086,1.432494266,0.469403406,0.000540504,1.092245849,1.090983464
3098,251624,26022,27/08/2020,1.0904437,1.106168874,0.383652296,1.855745986,0.873605351,1.333057475,0.459452124,-0.000253284,1.091992565,1.091296074
3099,251625,26022,28/08/2020,1.086569271,1.106184898,0.411552621,1.896803861,0.911238705,1.378332087,0.467093383,-0.000426038,1.091566527,1.091463423
3100,251626,26022,29/08/2020,1.085213781,1.109652861,0.367456338,1.889686138,0.941654588,1.403473763,0.461819175,-0.001282832,1.090283696,1.091066314
3101,251627,26023,28/03/2020,1.217350922,1.153712967,0.760974762,1.69475146,0.964099341,1.250455261,0.28635592,0,1.217286598,1.212864884
3102,251628,26023,29/03/2020,1.217902156,1.155799527,0.732467039,1.668358709,0.973246751,1.263759124,0.290512373,9.19E-06,1.217295787,1.213185315
3103,251629,26023,30/03/2020,1.219342449,1.156312219,0.73505711,1.667088186,0.974676858,1.268157654,0.293480795,8.79E-05,1.217383724,1.21354512
3104,251630,26023,31/03/2020,1.218064155,1.15300751,0.807845928,1.725796761,0.962410487,1.257318843,0.294908356,0.000293693,1.217677417,1.214007804
3105,251631,26023,01/04/2020,1.218243558,1.15448192,0.763217438,1.690692167,0.980949384,1.270023846,0.289074462,0.00011108,1.217788497,1.21437918
3106,251632,26023,02/04/2020,1.215212914,1.153837903,0.751156456,1.667966102,0.925497851,1.209497076,0.283999225,0.000136709,1.217925205,1.214763371
3107,251633,26023,03/04/2020,1.214890032,1.153898855,0.73563331,1.647962335,0.981159558,1.269387637,0.288228078,-0.000296241,1.217628965,1.214931088
3108,251634,26023,04/04/2020,1.214431318,1.155039567,0.761969499,1.671621494,0.926452144,1.215464664,0.289012519,-0.000342367,1.217286598,1.215075741
3109,251635,26023,05/04/2020,1.212155996,1.154426763,0.7982657,1.698323651,1.01416098,1.306100148,0.291939168,-0.000417086,1.216869512,1.215187629
3110,251636,26023,06/04/2020,1.212429322,1.154524279,0.794155714,1.706081084,0.970540357,1.258321427,0.28778107,-0.00082088,1.216048632,1.215136994
3111,251637,26023,07/04/2020,1.209753755,1.148575142,0.751391574,1.668439606,0.974609531,1.256264928,0.281655397,-0.00098759,1.215061042,1.215105883
3112,251638,26023,08/04/2020,1.205490774,1.156888538,0.759007306,1.668940824,0.994101853,1.275981607,0.281879753,-0.0011872,1.213873842,1.214883659
3113,251639,26023,09/04/2020,1.204107259,1.146283157,0.7551063,1.639043341,0.999403966,1.274274739,0.274870773,-0.001821826,1.212052016,1.214356937
3114,251640,26023,10/04/2020,1.200733765,1.148259966,0.749984072,1.650553875,0.981904909,1.266059387,0.284154478,-0.001586522,1.210465494,1.213731393
3115,251641,26023,11/04/2020,1.199607316,1.143603277,0.774676247,1.693639669,0.973899392,1.252210279,0.278310887,-0.002022324,1.20844317,1.212864884
3116,251642,26023,12/04/2020,1.198353612,1.142042272,0.777245339,1.689480342,0.96861792,1.24139153,0.272773609,-0.002117715,1.206325455,1.211597484
3117,251643,26023,13/04/2020,1.195956708,1.14519614,0.770515651,1.694658997,0.976777817,1.251540798,0.274762981,-0.001971769,1.204353686,1.210201159
3118,251644,26023,14/04/2020,1.192281535,1.145505438,0.776452317,1.686716388,0.960626038,1.237448287,0.276822249,-0.002353231,1.202000456,1.208530749
3119,251645,26023,15/04/2020,1.19322969,1.148019621,0.801425539,1.711148082,0.976147393,1.25084055,0.274693156,-0.002496031,1.199504424,1.206689133
3120,251646,26023,16/04/2020,1.189907336,1.149086175,0.801014023,1.714810106,0.972956621,1.244549197,0.271592576,-0.001751583,1.197752841,1.204902428
3121,251647,26023,17/04/2020,1.187693012,1.144996065,0.799504712,1.698624757,0.948199988,1.220040649,0.271840661,-0.00202856,1.19572428,1.203094887
3122,251648,26023,18/04/2020,1.186038291,1.138245143,0.726230742,1.664078727,0.972685287,1.246261898,0.27357661,-0.001862965,1.193861315,1.201152243
3123,251649,26023,19/04/2020,1.186212707,1.138917679,0.789497788,1.697354781,0.975241627,1.247850207,0.27260858,-0.001938432,1.191922883,1.199124169
3124,251650,26023,20/04/2020,1.184743245,1.140649902,0.774105825,1.698170522,0.983360353,1.258633851,0.275273498,-0.001734415,1.190188468,1.197271077
3125,251651,26023,21/04/2020,1.182888284,1.1413373,0.785182706,1.705795003,0.983224103,1.262146057,0.278921954,-0.001601923,1.188586545,1.1952935
3126,251652,26023,22/04/2020,1.181481007,1.145695299,0.750740342,1.649547889,0.976409105,1.25313195,0.276722846,-0.001341893,1.187244652,1.193374538
3127,251653,26023,23/04/2020,1.184496245,1.14089861,0.760633504,1.658901615,0.983229584,1.255522958,0.272293374,-0.001678383,1.185566269,1.191659555
3128,251654,26023,24/04/2020,1.181760943,1.148954056,0.781739951,1.684091169,0.970026855,1.245897371,0.275870517,-0.000773013,1.184793256,1.190258768
3129,251655,26023,25/04/2020,1.180812601,1.147329935,0.768409253,1.667105758,0.98227624,1.255455913,0.273179672,-0.000847438,1.183945817,1.188903566
3130,251656,26023,26/04/2020,1.181515768,1.142026897,0.776485831,1.690464243,0.969090689,1.244206604,0.275115914,-0.000746527,1.18319929,1.187561087
3131,251657,26023,27/04/2020,1.179525205,1.140906539,0.794291814,1.734460183,0.981963385,1.260624473,0.278661088,-0.000670991,1.182528299,1.186358384
3132,251658,26023,28/04/2020,1.178209178,1.138537962,0.772658002,1.697833873,0.974183369,1.251128225,0.276944856,-0.000745434,1.181782865,1.185184705
3133,251659,26023,29/04/2020,1.17761115,1.137267212,0.775772137,1.720445765,0.974556368,1.246477077,0.27192071,-0.000668444,1.181114421,1.184179537
3134,251660,26023,30/04/2020,1.174250382,1.138097615,0.748155799,1.66497817,0.97357127,1.245318887,0.271747617,-0.000552837,1.180561584,1.183063927
3135,251661,26023,01/05/2020,1.173490883,1.137862205,0.772373422,1.693898103,0.962254222,1.234481763,0.27222754,-0.001463695,1.17909789,1.181945573
3136,251662,26023,02/05/2020,1.170113758,1.137494108,0.739282488,1.635817692,0.980960713,1.254455246,0.273494533,-0.001181437,1.177916452,1.180931135
3137,251663,26023,03/05/2020,1.16898866,1.137780416,0.71103883,1.629744638,0.979190111,1.247377456,0.268187345,-0.001528406,1.176388046,1.179793668
3138,251664,26023,04/05/2020,1.17053026,1.13838035,0.769126435,1.694734759,0.945432926,1.215870199,0.270437272,-0.001789587,1.17459846,1.178563379
3139,251665,26023,05/05/2020,1.165923057,1.136859491,0.766156644,1.659876993,0.979270082,1.255717152,0.27644707,-0.001284992,1.173313467,1.177548166
3140,251666,26023,06/05/2020,1.164702662,1.138050298,0.76724807,1.653736013,0.978534276,1.254665863,0.276131587,-0.00175516,1.171558307,1.176336364
3141,251667,26023,07/05/2020,1.162173544,1.139225319,0.778146373,1.625289353,0.980703785,1.25401229,0.273308504,-0.00184407,1.169714238,1.175137911
3142,251668,26023,08/05/2020,1.161607456,1.138102361,0.768068484,1.642844615,0.992096963,1.270197266,0.278100303,-0.001725263,1.167988975,1.173543432
3143,251669,26023,09/05/2020,1.162022122,1.132597844,0.729395247,1.596062277,0.970398632,1.243800005,0.273401372,-0.001697632,1.166291343,1.172103898
3144,251670,26023,10/05/2020,1.160573689,1.137604842,0.736572821,1.616100056,0.972065819,1.242461308,0.270395489,-0.001155948,1.165135395,1.17076172
3145,251671,26023,11/05/2020,1.15981346,1.133796368,0.755356304,1.631379078,0.9419091,1.218553245,0.276644145,-0.001202139,1.163933256,1.169265858
3146,251672,26023,12/05/2020,1.158160014,1.131983821,0.744160263,1.616857534,0.950796327,1.227963409,0.277167082,-0.001530971,1.162402284,1.167857876
3147,251673,26023,13/05/2020,1.154643959,1.129186929,0.769007328,1.644009139,0.949079408,1.215953042,0.266873633,-0.001109006,1.161293278,1.166425793
3148,251674,26023,14/05/2020,1.156779103,1.128034491,0.726322035,1.579632951,0.950055606,1.216022658,0.265967052,-0.001436958,1.159856321,1.164785279
3149,251675,26023,15/05/2020,1.155962566,1.130457455,0.737711772,1.57910828,0.945241408,1.216266023,0.271024615,-0.000770634,1.159085686,1.163537331
3150,251676,26023,16/05/2020,1.15517913,1.128157579,0.770460706,1.587138379,0.955062204,1.219029313,0.263967109,-0.000806413,1.158279273,1.162285308
3151,251677,26023,17/05/2020,1.154134476,1.124398882,0.757266921,1.582855041,0.972255605,1.23254718,0.260291574,-0.00097757,1.157301703,1.161218549
3152,251678,26023,18/05/2020,1.150805841,1.127620664,0.768995459,1.5811416,0.954479855,1.214830102,0.260350247,-0.000919888,1.156381815,1.160157536
3153,251679,26023,19/05/2020,1.149002726,1.120441616,0.724605849,1.563211893,0.969871661,1.228695102,0.258823441,-0.001286803,1.155095013,1.158748649
3154,251680,26023,20/05/2020,1.146747046,1.118898109,0.779832557,1.622244491,0.974670552,1.230823145,0.256152593,-0.001308184,1.153786829,1.157540053
3155,251681,26023,21/05/2020,1.147002824,1.12053774,0.768811373,1.586766474,0.954817813,1.213079605,0.258261793,-0.00112813,1.152658698,1.156257509
3156,251682,26023,22/05/2020,1.145420043,1.117498718,0.763419199,1.605160306,0.983529631,1.238630123,0.255100493,-0.001396611,1.151262087,1.155173887
